cod-estabel;tipo-frete;regional;cod-zona;nome-abrev;nr-pedcli;nr-pedrep;situacao;cod-emitente;nome-emit;nome-matriz;cod-emitente-tri;nome-emit-tri;nome-abrev-tri;dt-implant;dt-entrega;cidade;uf;peso;volumes;paletes;nr-simul;dt-fatur;dt-agendamento;porcentagem-in-full;agendado;cdd-embarq;Cliente-de-Agendamento;peso-emb;volumes-emb;paletes-emb;observacao;volumes-pedido;nr-nota-fis;qt-cancelada;situacao-credito;cod-rep;nome-rep;cod-veiculo;desc-veiculo;dt-apr-cred;data-simul;dt-criacao-prog;dt-embarque;dt-daturamento;agenda-solicitada;data-agenda-solicitada;mês-ped;mês-fat;chave;status-agend;status-transpo;infull;canal;tipo-veiculo;destino;gt;gc;lt-cred;lt-form;lt-prog;lt-total;lt-fat-ent;houve_reprog?;smn-fat;status
101;CIF;REGIONAL PE2;101-90;ATACADAO 055;0000/6985;774830;At. Parcial;10555;ATACADAO S.A.;ATACADAO 000;0;;;26/04/2024;26/04/2024;JABOATAO DOS GUARARAPES;PE;1589,578;10;1,6;0;?;?;0;no;?;yes;0;0;0;;2452;;228;Aprovado;29;PAULO SOBRAL;;;30/04/2024;?;?;?;?;no;?;4;0;0000/69850;;;0%;CASH & CARRY;;Cliente;EDIWINA GALVAO;DAYANNE M;0;0;0;62;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE2;101-90;ATACADAO 055;0000/6985;774830;At. Parcial;10555;ATACADAO S.A.;ATACADAO 000;0;;;26/04/2024;26/04/2024;JABOATAO DOS GUARARAPES;PE;1100,475;90;1,166666667;922603;28/06/2024;01/07/2024;3,67;no;?;yes;0;0;0;;2452;?;0;Aprovado;29;PAULO SOBRAL;110;Truck Baú (13,5t);30/04/2024;10/06/2024;25/06/2024;?;?;no;?;4;6;0000/6985922603;Pendente Agendamento;;4%;CASH & CARRY;TRUCK;Cliente;EDIWINA GALVAO;DAYANNE M;4;41;15;66;3;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE2;101-97;SUP FAM 0027;0230/0738;;At. Parcial;461857;SUPERMERCADO DA FAMILIA LTDA;SUP FAMI 01;0;;;26/04/2024;25/05/2024;Jaboatao dos Guararapes;PE;3736,6;340;4,25;921030;28/06/2024;29/06/2024;16,83;no;592719;yes;3736,6;340;4,25;;2020;?;0;Aprovado;23;ANDRE SANTOS;112;Carreta Baú (25t);30/04/2024;31/05/2024;26/06/2024;21/06/2024;?;no;?;4;6;0230/0738921030;Agenda Confirmada;Pendente;17%;KEY ACCOUNT REGIONAL;CARRETA;Cliente;EDIWINA GALVAO;DAYANNE M;4;31;26;35;1;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL MA;101-92;MATEUS 0015;1615/0435;2815748;Aberto;463884;ARMAZEM MATEUS S A;MATEUS 0001;0;;;29/04/2024;29/04/2024;Davinopolis;MA;3932,75;410;5,436854812;923808;03/07/2024;04/07/2024;100;no;?;no;0;0;0;;410;?;0;Aprovado;161;JECIELE RAMO;116;Carreta Baú (25t);29/04/2024;19/06/2024;25/06/2024;?;?;no;?;4;7;1615/0435923808;;;100%;CASH & CARRY;CARRETA;Cliente;MERLIN ROMMEL;CHRISTOVAM;0;51;6;66;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL AL;101-17;MERVIL 0001;1250/0022;;At. Parcial;2323;MERVIL MERCANTIL VIEIRA LTDA;MERVIL 0001;0;;;29/04/2024;29/04/2024;ARAPIRACA;AL;1234,19;92;1,626666667;0;?;?;0;no;?;no;0;0;0;;19044;;0;Aprovado;125;ANDERSON;;;29/04/2024;?;?;?;?;no;?;4;0;1250/00220;;;0%;ATACADO DISTRIBUIDOR;;Cliente;ANDERSON TEODORO;DAVISON;0;0;0;59;0;no;;SALDOS À CANCELAR
101;CIF;REGIONAL SE;101-01;CENCOSUD 04;0000/7063;7400422444;At. Parcial;5689;CENCOSUD BRASIL ATACADO LTDA.;CENCOSUD 001;0;;;29/04/2024;29/04/2024;Aracaju;SE;545,16;56;0,658823529;922296;28/06/2024;01/07/2024;6,49;no;?;yes;0;0;0;;863;?;0;Aprovado;318;MARCIA FREIT;116;Carreta Baú (25t);29/04/2024;07/06/2024;26/06/2024;?;?;no;?;4;6;0000/7063922296;;;6%;CASH & CARRY REGIONAL;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;39;19;63;3;no;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE3;101-10;SUP. SANTA;1740/0651;;At. Parcial;2243;SUPERMERCADO SANTA TEREZA LTDA ME;SUP. SANTA;0;;;29/04/2024;29/04/2024;OROBO;PE;256,365;20;0,4;921282;02/07/2024;03/07/2024;4,85;no;?;no;0;0;0;;412;?;0;Aprovado;174;ANGELO IVO;110;Truck Baú (13,5t);29/04/2024;31/05/2024;11/06/2024;?;?;no;?;4;7;1740/0651921282;OK;Pendente;5%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;32;11;65;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE3;101-11;VERALUCIA BE;1050/0808;;At. Parcial;464351;VERALUCIA BEZERRA DA SILVA ME;VERALUCIA BE;0;;;29/04/2024;29/04/2024;Garanhuns;PE;341,735;27;0,486666667;921295;02/07/2024;03/07/2024;9,25;no;?;no;0;0;0;;292;?;0;Aprovado;105;VALDEREZ;110;Truck Baú (13,5t);29/04/2024;31/05/2024;18/06/2024;?;?;no;?;4;7;1050/0808921295;OK;Pendente;9%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;32;18;65;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE3;101-11;VERALUCIA BE;1050/0809;;At. Parcial;464351;VERALUCIA BEZERRA DA SILVA ME;VERALUCIA BE;0;;;29/04/2024;29/04/2024;Garanhuns;PE;243,71;30;0,312777778;921295;02/07/2024;03/07/2024;7,65;no;?;no;0;0;0;;392;?;0;Aprovado;105;VALDEREZ;110;Truck Baú (13,5t);29/04/2024;31/05/2024;18/06/2024;?;?;no;?;4;7;1050/0809921295;OK;Pendente;8%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;32;18;65;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL MA;101-92;MATEUS 0035;1615/0436;2815748;At. Parcial;469682;ARMAZEM MATEUS S/A;MATEUS 0001;0;;;29/04/2024;29/04/2024;SAO LUIS;MA;2537,8;230;3,854700855;0;?;?;0;no;?;no;0;0;0;;2255;;0;Aprovado;161;JECIELE RAMO;;;29/04/2024;?;?;?;?;no;?;4;0;1615/04360;;;10%;CASH & CARRY;;Cliente;MERLIN ROMMEL;CHRISTOVAM;0;0;0;59;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE4;101-90;ATACADAO 244;0000/7132;779161;Aberto;473573;ATACADAO S.A.;ATACADAO 000;0;;;30/04/2024;30/04/2024;Petrolina;PE;995,25;75;1;0;?;?;0;no;?;yes;0;0;0;;75;;0;Aprovado;26;FLAVIO MAIA;;;30/04/2024;?;?;?;?;no;?;4;0;0000/71320;;;100%;CASH & CARRY;;Cliente;FABIANO JOSÉ;DAYANNE M;0;58;#VALOR!;58;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE2;101-90;ATACADAO 293;0000/7133;779164;Aberto;476424;ATACADAO S.A.;ATACADAO 000;0;;;30/04/2024;30/04/2024;RECIFE;PE;1990,5;150;2;920909;28/06/2024;01/07/2024;100;no;?;yes;0;0;0;;150;?;0;Aprovado;29;PAULO SOBRAL;112;Carreta Baú (25t);30/04/2024;31/05/2024;25/06/2024;?;?;no;?;4;6;0000/7133920909;Reagendamento;;100%;CASH & CARRY;CARRETA;Cliente;EDIWINA GALVAO;DAYANNE M;0;31;25;62;3;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE3;101-90;ATACADAO 323;0000/7134;779167;Aberto;480771;ATACADAO S.A.;ATACADAO 000;0;;;30/04/2024;30/04/2024;Palmares;PE;995,25;75;1;0;?;?;0;no;?;yes;0;0;0;;75;;0;Aprovado;29;PAULO SOBRAL;;;30/04/2024;?;?;?;?;no;?;4;0;0000/71340;;;100%;CASH & CARRY;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;58;#VALOR!;58;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE4;101-90;ATACADAO 240;0000/7136;779159;Aberto;472590;ATACADAO S.A.;ATACADAO 000;0;;;30/04/2024;30/04/2024;Serra Talhada;PE;995,25;75;1;920915;27/06/2024;28/06/2024;100;no;593282;yes;995,25;75;1;;75;?;0;Aprovado;29;PAULO SOBRAL;116;Carreta Baú (25t);30/04/2024;31/05/2024;25/06/2024;26/06/2024;?;no;?;4;6;0000/7136920915;Agenda Confirmada;Pendente;100%;CASH & CARRY;CARRETA;Cliente;FABIANO JOSÉ;DAYANNE M;0;31;25;59;1;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE2;101-90;ATACADAO 150;0000/7138;779156;Aberto;461433;ATACADAO S.A.;ATACADAO 000;0;;;30/04/2024;30/04/2024;Igarassu;PE;995,25;75;1;923491;28/06/2024;01/07/2024;100;no;?;yes;0;0;0;;75;?;0;Aprovado;29;PAULO SOBRAL;110;Truck Baú (13,5t);30/04/2024;17/06/2024;17/06/2024;?;?;no;?;4;6;0000/7138923491;;;100%;CASH & CARRY;TRUCK;Cliente;EDIWINA GALVAO;DAYANNE M;0;48;0;62;3;no;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE2;101-90;ATACADAO 312;0000/7139;779165;Aberto;477754;ATACADAO S.A.;ATACADAO 000;0;;;30/04/2024;30/04/2024;Jaboatao dos Guararapes;PE;995,25;75;1;923832;01/07/2024;02/07/2024;100;no;?;yes;0;0;0;;75;?;0;Aprovado;29;PAULO SOBRAL;110;Truck Baú (13,5t);30/04/2024;19/06/2024;20/06/2024;?;?;no;?;4;7;0000/7139923832;;;100%;CASH & CARRY;TRUCK;Cliente;EDIWINA GALVAO;DAYANNE M;0;50;1;63;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE2;101-90;ATACADAO 152;0000/7140;779157;Aberto;461435;ATACADAO S.A.;ATACADAO 000;0;;;30/04/2024;30/04/2024;Camaragibe;PE;995,25;75;1;0;?;?;0;no;?;yes;0;0;0;;75;;0;Aprovado;29;PAULO SOBRAL;;;30/04/2024;?;?;?;?;no;?;4;0;0000/71400;;;100%;CASH & CARRY;;Cliente;EDIWINA GALVAO;DAYANNE M;0;58;#VALOR!;58;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE2;101-90;ATACADAO 055;0000/7141;779154;Aberto;10555;ATACADAO S.A.;ATACADAO 000;0;;;30/04/2024;30/04/2024;JABOATAO DOS GUARARAPES;PE;995,25;75;1;922603;28/06/2024;01/07/2024;100;no;?;yes;0;0;0;;75;?;0;Aprovado;29;PAULO SOBRAL;110;Truck Baú (13,5t);30/04/2024;10/06/2024;25/06/2024;?;?;no;?;4;6;0000/7141922603;Pendente Agendamento;;100%;CASH & CARRY;TRUCK;Cliente;EDIWINA GALVAO;DAYANNE M;0;41;15;62;3;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE3;101-90;ATACADAO 280;0000/7142;779163;Aberto;476425;ATACADAO S.A.;ATACADAO 000;0;;;30/04/2024;30/04/2024;Garanhuns;PE;1990,5;150;2;922797;28/06/2024;01/07/2024;100;no;?;yes;0;0;0;;150;?;0;Aprovado;29;PAULO SOBRAL;112;Carreta Baú (25t);30/04/2024;11/06/2024;13/06/2024;?;?;no;?;4;6;0000/7142922797;Pendente Agendamento;;100%;CASH & CARRY;CARRETA;Cliente;HÉLIO JOSÉ;DAYANNE M;0;42;2;62;3;no;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE2;101-90;ATACADAO 228;0000/7146;779158;Aberto;471261;ATACADAO S.A.;ATACADAO 000;0;;;30/04/2024;30/04/2024;Recife;PE;2985,75;225;3;924251;29/06/2024;01/07/2024;100;no;?;yes;0;0;0;;225;?;0;Aprovado;29;PAULO SOBRAL;110;Truck Baú (13,5t);30/04/2024;21/06/2024;24/06/2024;?;?;no;?;4;6;0000/7146924251;;;100%;CASH & CARRY;TRUCK;Cliente;EDIWINA GALVAO;DAYANNE M;0;52;3;62;2;no;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE3;101-90;ATACADAO 056;0000/7147;779155;Aberto;10557;ATACADAO S.A.;ATACADAO 000;0;;;30/04/2024;30/04/2024;CARUARU;PE;995,25;75;1;923490;27/06/2024;28/06/2024;100;no;593247;yes;995,25;75;1;;75;?;0;Aprovado;28;RENATO M;110;Truck Baú (13,5t);30/04/2024;17/06/2024;17/06/2024;26/06/2024;?;no;?;4;6;0000/7147923490;;;100%;CASH & CARRY;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;48;0;59;1;no;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE4;101-44;SUP OPCAO 01;1100/0545;;At. Parcial;4471;SUPERMERCADO NOVA OPCAO LTDA - ME;SUP OPCAO 01;0;;;30/04/2024;30/04/2024;SERRA TALHADA;PE;121,569;12;0,173015873;0;?;?;0;no;?;no;0;0;0;;453;;0;Aprovado;110;GILVAN 110;;;30/04/2024;?;?;?;?;no;?;4;0;1100/05450;;;3%;ATACADO;;Cliente;FABIANO JOSÉ;DAYANNE M;0;0;0;58;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE4;101-44;SUP OPCAO 01;1100/0545;;At. Parcial;4471;SUPERMERCADO NOVA OPCAO LTDA - ME;SUP OPCAO 01;0;;;30/04/2024;30/04/2024;SERRA TALHADA;PE;1314,143;118;1,505379701;921425;01/07/2024;02/07/2024;26,05;no;?;no;0;0;0;;453;?;0;Aprovado;110;GILVAN 110;116;Carreta Baú (25t);30/04/2024;01/06/2024;18/06/2024;?;?;no;?;4;7;1100/0545921425;OK;Carga Ofertada;26%;ATACADO;CARRETA;Cliente;FABIANO JOSÉ;DAYANNE M;0;32;17;63;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE3;101-11;VERALUCIA BE;1050/0829;;At. Parcial;464351;VERALUCIA BEZERRA DA SILVA ME;VERALUCIA BE;0;;;30/04/2024;30/04/2024;Garanhuns;PE;62,675;17;0,098566308;921295;02/07/2024;03/07/2024;11,04;no;?;no;0;0;0;;154;?;0;Aprovado;105;VALDEREZ;110;Truck Baú (13,5t);30/04/2024;31/05/2024;18/06/2024;?;?;no;?;4;7;1050/0829921295;OK;Pendente;11%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;31;18;64;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE4;101-44;JOSE GILBERT;1100/0546;;At. Parcial;9733;JOSE GILBERTO NASCIMENTO;JOSE GILBERT;0;;;01/05/2024;01/05/2024;SERRA TALHADA;PE;96,55;10;0,138888889;0;?;?;0;no;?;no;0;0;0;;902;;0;Aprovado;110;GILVAN 110;;;01/05/2024;?;?;?;?;no;?;5;0;1100/05460;;;1%;ATACADO;;Cliente;FABIANO JOSÉ;DAYANNE M;0;0;0;57;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE4;101-44;JOSE GILBERT;1100/0546;;At. Parcial;9733;JOSE GILBERTO NASCIMENTO;JOSE GILBERT;0;;;01/05/2024;01/05/2024;SERRA TALHADA;PE;2577,48;213;2,705159884;921425;01/07/2024;02/07/2024;23,61;no;?;no;0;0;0;;902;?;0;Aprovado;110;GILVAN 110;116;Carreta Baú (25t);01/05/2024;01/06/2024;18/06/2024;?;?;no;?;5;7;1100/0546921425;OK;Carga Ofertada;24%;ATACADO;CARRETA;Cliente;FABIANO JOSÉ;DAYANNE M;0;31;17;62;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE3;101-15;A J ALMEIDA;1640/0546;;At. Parcial;10405;A J ALMEIDA FREIRE;A J ALMEIDA;0;;;02/05/2024;02/05/2024;BUIQUE;PE;126,24;10;0,166666667;921316;03/07/2024;04/07/2024;1,26;no;?;no;0;0;0;;792;?;0;Aprovado;164;AGAMENON;110;Truck Baú (13,5t);02/05/2024;01/06/2024;25/06/2024;?;?;no;?;5;7;1640/0546921316;OK;Pendente;1%;ATACADO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;30;24;63;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE2;101-04;LL. COMERCIO;0240/1320;;At. Parcial;474197;L.L. COMERCIO VAREJISTA DE ALIMENTOS LTDA;LL. COMERCIO;0;;;02/05/2024;02/05/2024;Jaboatao dos Guararapes;PE;313,2;25;0,433333333;921213;01/07/2024;02/07/2024;22,94;no;?;no;0;0;0;;109;?;0;Aprovado;24;CLAYTON;103;3/4 (3,5 ton);02/05/2024;31/05/2024;13/06/2024;?;?;no;?;5;7;0240/1320921213;OK;Pendente;23%;VAREJO;3/4;Cliente;EDIWINA GALVAO;DAYANNE M;0;29;13;61;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE3;101-15;ARMAZEM ARCO;1640/0547;;At. Parcial;460205;ARMAZEM ARCOVERDE DISTRIBUIDORA DE ALIMENTOS LTDA;ARMAZEM ARCO;0;;;02/05/2024;02/05/2024;Arcoverde;PE;1095,57;110;1,180414747;921316;03/07/2024;04/07/2024;54,46;no;?;no;0;0;0;;202;?;0;Aprovado;164;AGAMENON;110;Truck Baú (13,5t);02/05/2024;01/06/2024;25/06/2024;?;?;no;?;5;7;1640/0547921316;OK;Pendente;54%;ATACADO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;30;24;63;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE2;101-05;SUPERM.IRMÃO;0230/0766;;At. Parcial;462064;SUPERMERCADO IRMÃOS CAVALCANTI LTDA.;REDE TREVO S;0;;;02/05/2024;02/05/2024;Abreu e Lima;PE;378,72;30;0,5;922460;04/07/2024;05/07/2024;28,3;no;?;no;0;0;0;;106;?;0;Aprovado;23;ANDRE SANTOS;106;TOCO (8,5 TON);02/05/2024;07/06/2024;13/06/2024;?;?;no;?;5;7;0230/0766922460;OK;Pendente;28%;VAREJO;TOCO;Cliente;EDIWINA GALVAO;DAYANNE M;0;36;6;64;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE2;101-03;SUP.CINCO ES;1230/1057;;At. Parcial;475828;SUPERMERCADO CINCO ESTRELAS LTDA;SUP.CINCO ES;0;;;02/05/2024;02/05/2024;Olinda;PE;162,475;25;0,277777778;922633;04/07/2024;05/07/2024;6,25;no;?;no;0;0;0;;400;?;0;Aprovado;123;ROGERIO;103;3/4 (3,5 ton);02/05/2024;10/06/2024;25/06/2024;?;?;no;?;5;7;1230/1057922633;OK;Pendente;6%;VAREJO;3/4;Cliente;EDIWINA GALVAO;DAYANNE M;0;39;15;64;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE2;101-05;MER. ABREU E;0300/0784;;At. Parcial;466562;MERCADINHO ABREU E LIMA LTDA EPP;MER. DA PRAC;0;;;03/05/2024;03/05/2024;Abreu e Lima;PE;252,118;36;0,312566845;922460;04/07/2024;05/07/2024;15,65;no;?;no;0;0;0;;230;?;0;Aprovado;30;VALMIR BATIS;106;TOCO (8,5 TON);22/05/2024;07/06/2024;13/06/2024;?;?;no;?;5;7;0300/0784922460;OK;Pendente;16%;VAREJO;TOCO;Cliente;EDIWINA GALVAO;DAYANNE M;19;16;6;63;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE2;101-05;MER. ABREU E;0300/0785;;At. Parcial;466562;MERCADINHO ABREU E LIMA LTDA EPP;MER. DA PRAC;0;;;03/05/2024;03/05/2024;Abreu e Lima;PE;677,558;78;0,840781342;922460;04/07/2024;05/07/2024;19,65;no;?;no;0;0;0;;397;?;0;Aprovado;30;VALMIR BATIS;106;TOCO (8,5 TON);24/05/2024;07/06/2024;13/06/2024;?;?;no;?;5;7;0300/0785922460;OK;Pendente;20%;VAREJO;TOCO;Cliente;EDIWINA GALVAO;DAYANNE M;21;14;6;63;1;no;S1-JUL;PROGRAMADO
101;CIF;REGIONAL PE2;101-02;ANDRADE & OL;1230/1064;;At. Parcial;471625;ANDRADE & OLIVEIRA MINIMERCADOS LTDA;MER. DA PRAC;0;;;03/05/2024;03/05/2024;Recife;PE;98,715;15;0,127278206;921172;27/06/2024;28/06/2024;11,45;no;593280;no;98,715;15;0,127278206;;131;?;0;Aprovado;123;ROGERIO;119;VUC;03/05/2024;31/05/2024;25/06/2024;26/06/2024;?;no;?;5;6;1230/1064921172;OK;Reagendamento;11%;VAREJO;VUC;Cliente;EDIWINA GALVAO;DAYANNE M;0;28;25;56;1;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE2;101-02;ANDRADE & OL;1230/1065;;At. Parcial;471625;ANDRADE & OLIVEIRA MINIMERCADOS LTDA;MER. DA PRAC;0;;;03/05/2024;03/05/2024;Recife;PE;12,8;1;0,016666667;0;?;?;0;no;?;no;0;0;0;;99;;0;Aprovado;123;ROGERIO;;;03/05/2024;?;?;?;?;no;?;5;0;1230/10650;;;1%;VAREJO;;Cliente;EDIWINA GALVAO;DAYANNE M;0;0;0;55;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE2;101-02;ANDRADE & OL;1230/1065;;At. Parcial;471625;ANDRADE & OLIVEIRA MINIMERCADOS LTDA;MER. DA PRAC;0;;;03/05/2024;03/05/2024;Recife;PE;203,9;23;0,241904204;921172;27/06/2024;28/06/2024;23,23;no;593280;no;203,9;23;0,241904204;;99;?;0;Aprovado;123;ROGERIO;119;VUC;03/05/2024;31/05/2024;25/06/2024;26/06/2024;?;no;?;5;6;1230/1065921172;OK;Reagendamento;23%;VAREJO;VUC;Cliente;EDIWINA GALVAO;DAYANNE M;0;28;25;56;1;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE2;101-02;ANDRADE & OL;1230/1066;;At. Parcial;471625;ANDRADE & OLIVEIRA MINIMERCADOS LTDA;MER. DA PRAC;0;;;03/05/2024;03/05/2024;Recife;PE;106,522;9;0,151111111;921172;27/06/2024;28/06/2024;6,67;no;593280;no;106,522;9;0,151111111;;135;?;0;Aprovado;123;ROGERIO;119;VUC;03/05/2024;31/05/2024;25/06/2024;26/06/2024;?;no;?;5;6;1230/1066921172;OK;Reagendamento;7%;VAREJO;VUC;Cliente;EDIWINA GALVAO;DAYANNE M;0;28;25;56;1;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PE2;101-97;SUP FAM 0027;0230/0772;;At. Parcial;461857;SUPERMERCADO DA FAMILIA LTDA;SUP FAMI 01;0;;;03/05/2024;03/05/2024;Jaboatao dos Guararapes;PE;217,6;17;0,283333333;0;?;?;0;no;?;yes;0;0;0;;1303;;0;Aprovado;23;ANDRE SANTOS;;;03/05/2024;?;?;?;?;no;?;5;0;0230/07720;;;1%;KEY ACCOUNT REGIONAL;;Cliente;EDIWINA GALVAO;DAYANNE M;0;0;0;55;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL PE2;101-97;SUP FAM 0027;0230/0772;;At. Parcial;461857;SUPERMERCADO DA FAMILIA LTDA;SUP FAMI 01;0;;;03/05/2024;03/05/2024;Jaboatao dos Guararapes;PE;511,6;122;0,725089606;921030;28/06/2024;29/06/2024;9,36;no;592719;yes;511,6;122;0,725089606;;1303;?;0;Aprovado;23;ANDRE SANTOS;112;Carreta Baú (25t);03/05/2024;31/05/2024;26/06/2024;21/06/2024;?;no;?;5;6;0230/0772921030;Agenda Confirmada;Pendente;9%;KEY ACCOUNT REGIONAL;CARRETA;Cliente;EDIWINA GALVAO;DAYANNE M;0;28;26;57;1;yes;S4-JUN;PROGRAMADO
101;CIF;REGIONAL SE;101-01;CENCOSUD 001;0000/7282;4520754896;At. Parcial;9773;CENCOSUD BRASIL COMERCIAL LTDA;CENCOSUD 001;0;;;03/05/2024;03/05/2024;NOSSA SENHORA DO SOCORRO;SE;46,5;5;0,083333333;922296;28/06/2024;01/07/2024;7,69;no;?;yes;0;0;0;;65;?;0;Aprovado;318;MARCIA FREIT;116;Carreta Baú (25t);03/05/2024;07/06/2024;26/06/2024;?;?;no;?;5;6;0000/7282922296;;;8%;KEY ACCOUNT;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;35;19;59;3;no;S4-JUN;PROGRAMADO
101;CIF;REGIONAL PB;101-97;DIST FARIAS;1840/0399;;At. Parcial;8115;DIST DE ALIMENTOS FARIAS LTDA;DIST FARIAS;0;;;04/05/2024;06/05/2024;Campina Grande;PB;19921,465;1559;20,4875;922005;02/07/2024;03/07/2024;29,98;no;?;yes;0;0;0;;5200;?;0;Aprovado;184;ERMINIO;116;Carreta Baú (25t);04/05/2024;05/06/2024;25/06/2024;?;?;no;?;5;7;1840/0399922005;Agenda Confirmada;Carga Ofertada;30%;ATACADO;CARRETA;Cliente;CICLEUSA REGINA;DAVISON;0;32;20;58;1;yes;S1-JUL;PROGRAMADO
101;CIF;REGIONAL RN2;101-97;AGIL DIST.02;1880/0237;422963;At. Parcial;481856;AGIL DISTRIBUIDORA DE ALIMENTOS LTDA;SUP QUEIROZ1;0;;;04/05/2024;04/05/2024;Sao Goncalo do Amarante;RN;99;15;0,113636364;0;?;?;0;no;?;yes;0;0;0;;238;;0;Aprovado;188;FELIPE;;;04/05/2024;?;?;?;?;no;?;5;0;1880/02370;;;6%;KEY ACCOUNT REGIONAL;;Cliente;RIVELLY TAVARES;DAVISON;0;0;0;54;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL RN2;101-97;AGIL DIST.02;1880/0239;423111b;At. Parcial;481856;AGIL DISTRIBUIDORA DE ALIMENTOS LTDA;SUP QUEIROZ1;0;;;04/05/2024;06/05/2024;Sao Goncalo do Amarante;RN;3438,5;260;4;0;?;?;0;no;?;yes;0;0;0;;1405;;0;Aprovado;188;FELIPE;;;04/05/2024;?;?;?;?;no;?;5;0;1880/02390;;;19%;KEY ACCOUNT REGIONAL;;Cliente;RIVELLY TAVARES;DAVISON;0;0;0;52;0;no;;SALDOS À DEFINIR
101;CIF;REGIONAL RN2;101-97;AGIL DIST.02;1880/0239;423111b;At. Parcial;481856;AGIL DISTRIBUIDORA DE ALIMENTOS LTDA;SUP QUEIROZ1;0;;;04/05/2024;06/05/2024;Sao Goncalo do Amarante;RN;3438,5;260;4;921076;19/06/2024;21/06/2024;18,51;no;591829;yes;0;0;0;;1405;?;0;Aprovado;188;FELIPE;110;Truck Baú (13,5t);04/05/2024;31/05/2024;18/06/2024;18/06/2024;?;no;?;5;6;1880/0239921076;Agenda Solicitada;;19%;KEY ACCOUNT REGIONAL;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;27;18;52;2;yes;S3-JUN;REPROGRAMAÇÃO CS
101;CIF;REGIONAL RN2;101-97;AGIL DIST.02;1880/0238;423111;At. Parcial;481856;AGIL DISTRIBUIDORA DE ALIMENTOS LTDA;SUP QUEIROZ1;0;;;06/05/2024;06/05/2024;Sao Goncalo do Amarante;RN;3718,4;220;4,457142857;0;?;?;0;no;?;yes;0;0;0;;2604;;60;Aprovado;188;FELIPE;;;24/05/2024;?;?;?;?;no;?;5;0;1880/02380;;;8%;KEY ACCOUNT REGIONAL;;Cliente;RIVELLY TAVARES;DAVISON;0;0;0;52;0;no;;SALDOS À DEFINIR
